asin,price,title,rating,currency,is_prime,best_seller,price_upper,is_sponsored,manufacturer,sales_volume,pricing_count,reviews_count,is_amazons_choice,price_strikethrough,shipping_information,pos,rel_pos,url_image,source,category_id,keyword,page,position,min_revenue,discount,discount_rate
B0BYM3KM6Q,25.95,"Tourmaline Orgone Pyramid Charged for Wealth, Happiness, Good Fortune, Genuine Crystals and Healing Stones, Malachite, Lapis Lazuli, Amethyst, orgonite Chakra Pyramid Crystal, Energy Generator",4.3,USD,,False,25.95,True,,50+ bought in past month,1,65,False,29.95,,,1.0,https://aax-us-iad.amazon.com/e/loi/imp?b=JL1UWTPrBxxdSGGwMjE4y3AAAAGRLRxVzQEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICAQ3l0K,paid,7454898011,black jasper,1,1,1686.75,4.0,0.1335559265442404
B09FT4MJRM,23.62,"HASKARE Triple Protection Bracelet, Genuine Tigers Eye Black Obsidian and Hematite 8mm Beads Bracelet for Men Women, Crystal Jewelry Stone Bracelets Christmas Gifts for Men Bring Luck Prosperity",4.6,USD,,False,23.62,True,,500+ bought in past month,1,2354,False,0.0,,,2.0,https://aax-us-iad.amazon.com/e/loi/imp?b=JOmsX6t7zMXxRvjFoEzJaxUAAAGRLRxV5QEAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICA09lr5,paid,7454898011,black jasper,1,2,55601.48,0.0,0.0
B0CPS6PG4L,19.0,Black Tourmaline Stone Beaded Bracelet,4.7,USD,True,False,19.0,False,,,1,24,False,0.0,"FREE delivery Mon, Aug 12 on $35 of items shipped by AmazonOr fastest delivery Fri, Aug 9",1.0,,https://m.media-amazon.com/images/I/51sqWiZZxrL._AC_UL320_.jpg,organic,7454898011,black jasper,1,1,456.0,0.0,0.0
B07YYY8GB9,7.99,Gem Semi Precious Gemstone 8mm Round Beads Stretch Bracelet 7 Inch Unisex,4.5,USD,True,False,7.99,False,,,1,786,False,0.0,FREE delivery on $35 shipped by Amazon.,2.0,,https://m.media-amazon.com/images/I/51OwykPv3bL._AC_UL320_.jpg,organic,7454898011,black jasper,1,2,6280.14,0.0,0.0
B09YQQZYR9,10.4,"Natural AAA Genuine Red Jasper And Black Onyx Bracelet, Natural Sun Red jasper, Crystal Healing, Fertility Bracelet, Abundance Wea Red And Black",5.0,USD,True,False,10.4,False,,,1,1,False,0.0,"FREE delivery Mon, Aug 12 on $35 of items shipped by AmazonOr fastest delivery Fri, Aug 9",3.0,,https://m.media-amazon.com/images/I/41l6ZvhnJhL._AC_UL320_.jpg,organic,7454898011,black jasper,1,3,10.4,0.0,0.0
B09Y9KV15X,11.89,AAA BLACK WEB JASPER Natural Healing Power Gemstone Crystal Beads Unisex Adjustable Macrame Bracelets 8mm,5.0,USD,True,False,11.89,False,,,1,1,False,0.0,"FREE delivery Mon, Aug 12 on $35 of items shipped by AmazonOr fastest delivery Fri, Aug 9",4.0,,https://m.media-amazon.com/images/I/61L+1F489jL._AC_UL320_.jpg,organic,7454898011,black jasper,1,4,11.89,0.0,0.0
B07GBW9PGF,19.0,Hamsa Hand Charm Black Tourmaline Stone Bracelet,4.6,USD,True,False,19.0,False,,,1,225,False,0.0,"FREE delivery Mon, Aug 12 on $35 of items shipped by AmazonOr fastest delivery Fri, Aug 9",6.0,,https://m.media-amazon.com/images/I/61R+4lLot4L._AC_UL320_.jpg,organic,7454898011,black jasper,1,5,4275.0,0.0,0.0
B09YQWJB4Y,22.4,"Natural AAA Genuine Red Jasper Bracelet, Natural Sun Red jasper, Crystal Healing, Fertility Bracelet, Abundance Wealth, Blance Peace Harmony, 8 mm, red jasper and black onyx",4.1,USD,True,False,22.4,False,,,1,8,False,0.0,"FREE delivery Mon, Aug 12 on $35 of items shipped by AmazonOr fastest delivery Fri, Aug 9",7.0,,https://m.media-amazon.com/images/I/41TdfW+dc7L._AC_UL320_.jpg,organic,7454898011,black jasper,1,6,179.2,0.0,0.0
B07DZW2DYM,23.99,Womens Prayer Tree of Life Black Tourmaline Bracelet,4.6,USD,True,False,23.99,False,,,1,162,False,0.0,"FREE delivery Tue, Aug 13 on $35 of items shipped by AmazonOr fastest delivery Mon, Aug 12",8.0,,https://m.media-amazon.com/images/I/8138DiBt2LL._AC_UL320_.jpg,organic,7454898011,black jasper,1,7,3886.3799999999997,0.0,0.0
B08X4S9D32,8.99,Gem Semi Precious Gemstones 10mm Round Beads Stone Crystal Stretch Bracelets Unisex,4.6,USD,False,False,8.99,False,,,1,233,False,0.0,FREE delivery on $35 shipped by Amazon.,9.0,,https://m.media-amazon.com/images/I/71wnvE8G2qL._AC_UL320_.jpg,organic,7454898011,black jasper,1,8,2094.67,0.0,0.0
