Keyword,Search_Term,Position,Sponsored,ASIN,Title,Price,Currency,Minimum_Revenue,Rating,Reviews_Count,Price_Strikethrough,Discount,Discount_Rate,Best_Seller,Prime,Sales_Volume_Past_Month,URL,Image_URL
nail polish,gel nail polish,19,False,B08S3XPD7X,beetles Gel Polish 15ml Barely Pink Nails Gel Soak Off LED Nail UV LED Lamp Spring Summer Gel Polish Nail Art Manicure Salon DIY Home Solid Gel 0.5Oz Gel Gift for Girls,7.99,USD,964768.53,4.4,120747,10.39,2.4,0.23,True,True,2K+ bought in past month,/Beetles-Gel-Polish-Barely-Manicure/dp/B08S3XPD7X/ref=sr_1_17?dib=eyJ2IjoiMSJ9.po-gZ_8ikSs_A2bZ1Tr-wivxv_YCu3Ggo2g0XdPKO28BAR2bHFscGlpBLR49EBob9c_FRcWyOG9YMkmUYMerDA6jhZ2DrHxv-QVRUsXz99hR80YWxc-hHkJqinFCc_ELSMRzDprq7VYglHwcZYeVMKcemmrPh_CozjATSzjP68nKQhA1ZptWKXnQjly2d7qatoBj01I64R70dAAS_FpUKsZDj_tc-a0wI9KqDthn0cCB2WY2QkNbNOsUjzOy33i-gD792TBbyvP3G8VEZmUU7hSdlnom05wxcMOfmnW9t0g.M5gMmUSEt287uBcY8Q3dJGZsW8Ipl4cFer9ypR_VGZI&dib_tag=se&keywords=gel+nail+polish&qid=1719062142&sr=8-17,https://m.media-amazon.com/images/I/61MVBGxHaKL._AC_UL320_.jpg
nail polish,b nail polish,29,False,B0CF4G9V2N,beetles Gel Polish 15ml Nude Pink Gel Polish Jelly Gel Nail Polish Neutral Sheer Spring Color Soak off LED UV Lamp DIY Nail Art Decoration Manicure Design Salon at Home,7.99,USD,964768.53,4.4,120747,9.99,2.0,0.2,True,True,400+ bought in past month,/beetles-Gel-Polish-Decoration-Valentines/dp/B0CF4G9V2N/ref=sr_1_30?dib=eyJ2IjoiMSJ9.77lQLr-qD6JDvKTJ3s1GWCrDnP_lSReT1_1TTxYqdnqeU2eyiZogr8m1-CER8WcW92EXiR_wZlVoqwv91HNRKmpH5zopBvsp4MFpOA71OsV0iG8KBDe9EeAq1vvF7sckJd8gu4dYiTI6F16zCEekHwba1a1cqWh61IxGGz5d7XKYYhy4bOR88JlBCYo83RHVBqM_ujXdJdCPRJDNit4pbQnZrL4lJFrmRKet2TwaYCBtCEt-OYihRIEprhRvyzLYPSVFOtxhA0DaAfz5PLUeUUhTQ-AZcDLEKzyFe3ToVXc.WXGVGTF6K0NAajodjCY6alUny7QXDkxdKbiWuXulJoE&dib_tag=se&keywords=b+nail+polish&qid=1719062540&sr=8-30,https://m.media-amazon.com/images/I/71sFf8CXMJL._AC_UL320_.jpg
nail polish,nail polish,11,False,B000NG46YM,"OPI Nail Lacquer, Neutral Nail Polish, Nude Nail Polish",11.99,USD,952413.66,4.6,79434,,,,False,True,3K+ bought in past month,/OPI-Nail-Lacquer-Strawberry-Margarita/dp/B000NG46YM/ref=sr_1_13?dib=eyJ2IjoiMSJ9.c5iH5p7H5HZeqWiw5-Qty2b4fQGPfMp1KvxZCVgY_Sh0hXWFpohMlb552VsCY61AU3gvv0oZk6i1CjJ6Sf_VGK0m89xKVdS8hxNCk2yvX6_B_YyHDDnb8HVR0k6JC5gF05awyjLJBlUeBUaBdQevPeUoSKcTwnw31oA3WmRBHKDycgRGrQBTMJNz8uSLBYBmy_24ul61omYtRkP0Ug7ZusbPZR9__qCBPfA--gHqHo708TFJarsQ5b6ZqlU2JvVyOQrycVeD8avJEPVtYx-We0yLePB8BxQ1D069Gynhahc.FyjTXhSrDlfFsDT2BfwEtHZcAfdm5WbTrdNbRh7ZsIM&dib_tag=se&keywords=nail+polish&qid=1719062163&sr=8-13,https://m.media-amazon.com/images/I/61fXIg6S7ZL._AC_UL320_.jpg
nail polish,g nail polish,3,False,B08NX3QZZX,"OPI Nail Lacquer, Neutral Nail Polish, Nude Nail Polish",11.99,USD,952413.66,4.6,79434,,,,False,True,100+ bought in past month,/OPI-Lacquer-Polish-Hollywood-Collection/dp/B08NX3QZZX/ref=sr_1_4?dib=eyJ2IjoiMSJ9.ezHJ5szyCCIVMS0h7oajwMb7jVgQ-51doE23fydQ09EWmKTJDCRgHRjNdkLDixnc5N0WAJp9r26rU2M_7VMtSLCqdZx2zkHJ83xCrb5hDADO416sA9oKvLuMK7AkkCEc9555SzJzjwFeLrTztOSvrSzzXDKfRPi5NVtNu6P_LS_6yUUNmAHSdmizBOoXlm9t8TLhNHFDcgOP79S9rUEyDi7c97tD-YqMNGI0CZCuwFeKWvYDzqVgMatEOlyDdtzKydX-VNIBiMZtMTqhU1bYbiJJOZp20NE25eAqCzyzYKk.fRmURuSmDfCrwrc053brriRCJzkkZHcIYNUCQsW8WG4&dib_tag=se&keywords=g+nail+polish&qid=1719063215&sr=8-4,https://m.media-amazon.com/images/I/61EfbT5HzOL._AC_UL320_.jpg
nail polish,g nail polish,92,False,B01JGG5CH4,"SUNUV UV LED Nail Lamp, UV Light for Nails Dryer for Gel Nail Polish Curing Lamp with Sensor 2 Timers SUN9C Pink Gift for Women Girls",24.99,USD,936675.18,4.5,37482,39.99,15.0,0.38,True,True,10K+ bought in past month,/SUNUV-Curing-Fingernail-Toenail-Polishes/dp/B01JGG5CH4/ref=sr_1_93?dib=eyJ2IjoiMSJ9.-AfljKTp8CdRH_gRTA0370zvfCcI6ECMWkWddy9sMuYQsr6z8RKPziI7w9YTBIoslaK_Cc0DBf06uZTlGcZ62wUuQKMKVDOXWb-W2w83jpvThFnSntUKRewkxhjTEfj-h7PPNqCM-EGzSldumFmrNW34DAllplWWy8tmqEyywYAEBJWF-GcUSWYL6avhlC1VUCp7P6dDLZQ3l3sbMNdF2-o55PYuEKMp1trEJAFzeoMn7e354nZImsVjbV6gl7VpgVSjoyr9_grJX5UTo79N_eI0qyq1dI8vTFGYV2a7ZHo.VQQapjmtG6BwtpLF9u-tetIdDCSOuS1QEx-WZrBnpRA&dib_tag=se&keywords=g+nail+polish&qid=1719063220&sr=8-93,https://m.media-amazon.com/images/I/61yE8fvOSVL._AC_UL320_.jpg
nail polish,gel nail polish; nail polish,66; 68,True,B09H5DS7ZM,"Beetles 23Pcs Gel Nail Polish Set with Base Gel Top Coat Summer Bright Colors, 2024 Summer Gel Polish Kit Blue Pink Purple Orange Green Glitter Soak Off Uv Led Nail Gel Trendy Rainbow Nail Art",19.99,USD,919959.79,4.5,46021,36.39,16.4,0.45,False,True,5K+ bought in past month,/sspa/click?ie=UTF8&spc=MTo2NTMyMTU0MjY3MzA3MDk3OjE3MTkwNjIxNDQ6c3BfbXRmOjMwMDEwMjM4NDI3MTQwMjo6MDo6&url=/Beetles-Gel-Polish-Fantasyland-Collection/dp/B09H5DS7ZM/ref=sr_1_67_sspa?dib=eyJ2IjoiMSJ9.NSy4ytJWse5Aq78V_SFHsY0zUf5W-AI8DqQdU2SZn6ufhXutSlt4HIK5TDt3vwN_7S7ngqnq78SNvvrM3F6E0hgDpi53maPW6EF7cpWa5BptIhYMwrwqrhOqnNrhAAwKsx4edVBNgMjzAqy_CSoYYKFcfqIiFNx99YYEoH8nLbwxHKS39uR0ngh8oENs3L6G0ERx1QHkcE9ZQqvzPG-SO4tCdjFELGEfQWanaDPwoNxdUJE1QQ-t--xeD0GW7kc2ENOnNrNPIFGZv_5E8bRKThHuhsuveKprMkc0XeQXX2Y.n4ZLELSHjlKPVy83vxQq_DeERkP6_Sz4asNThoFf5w0&dib_tag=se&keywords=gel+nail+polish&qid=1719062144&sr=8-67-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,https://m.media-amazon.com/images/I/814RAAr1vWL._AC_UL320_.jpg
nail polish,g nail polish kit with uv light,45,False,B07W5Z6NG9,Beetles 23Pcs Gel Nail Polish Kit with Glossy Matte Top Coat and Base Coat Girls Night Collection White Nude Gray Glitters Summer Gel Nail Polish Set U V Soak Off Manicure Kit Gift for Girls,18.99,USD,873938.79,4.5,46021,,,,False,True,600+ bought in past month,/Beetles-Gel-Polish-Collection-Starter/dp/B07W5Z6NG9/ref=sr_1_46?dib=eyJ2IjoiMSJ9.tidiopVVT1zVybVnkm9TXTEuwmAgVbAJsOMIjUcXu25fyUQBpVy2q3DxmWtTA7YQYRtNglgRI3PA9_Q-1wyVqz3DRl-evpP21LG2tZ2D7RU8VRLeP5-tmwsA0rUAR3DhcjKOMGbUz303iYXZVu14gfnZtiYUzXXp-sRkX_Cq7FfXJ95CcRXKVGeepWKw93jODhImGJfUWBwDy0ouI4KAVrOVfV2J6WGp0sQpRUFtPeKxBERVBNpBXTJESOqfKDZm3lJRKdnWG8f-JMTNBU4mNw4esCcEuG6R2YpwxYbwjHw.hyY4t9v6XU0Z4DX1n1P1PsSETSbOWcuiyVu-O-NwE9E&dib_tag=se&keywords=g+nail+polish+kit+with+uv+light&qid=1719063260&sr=8-46,https://m.media-amazon.com/images/I/71oxaJ77ImL._AC_UL320_.jpg
nail polish,gel nail polish; nail polish,20; 53,False,B0BD8FKHY9,beetles Gel Polish Nail Set 20 Colors Summer Pastel Girly Sparkle Glitter Uv Gel Dreamy Town Collection Macaroon Bright Pastel Nail Manicure Kit with 3Pcs Base Top Coat Gift for Girls,27.99,USD,872168.4,4.5,31160,,,,False,True,3K+ bought in past month,/Beetles-Gel-Polish-Macaroon-Glitters/dp/B0BD8FKHY9/ref=sr_1_18?dib=eyJ2IjoiMSJ9.po-gZ_8ikSs_A2bZ1Tr-wivxv_YCu3Ggo2g0XdPKO28BAR2bHFscGlpBLR49EBob9c_FRcWyOG9YMkmUYMerDA6jhZ2DrHxv-QVRUsXz99hR80YWxc-hHkJqinFCc_ELSMRzDprq7VYglHwcZYeVMKcemmrPh_CozjATSzjP68nKQhA1ZptWKXnQjly2d7qatoBj01I64R70dAAS_FpUKsZDj_tc-a0wI9KqDthn0cCB2WY2QkNbNOsUjzOy33i-gD792TBbyvP3G8VEZmUU7hSdlnom05wxcMOfmnW9t0g.M5gMmUSEt287uBcY8Q3dJGZsW8Ipl4cFer9ypR_VGZI&dib_tag=se&keywords=gel+nail+polish&qid=1719062142&sr=8-18,https://m.media-amazon.com/images/I/81lNRE45IoL._AC_UL320_.jpg
nail polish,gel nail polish,362,True,B083XW78GH,beetles Gel Polish Nail Set 23 Pcs 20 Colors Rainbow Summer Collection Green Pink Blue Glitter Nude Manicure Kit for Women Girls with 3Pcs Base Matte & Glossy Top Coat Uv Lamp Needed,27.99,USD,872168.4,4.5,31160,,,,False,True,1K+ bought in past month,/sspa/click?ie=UTF8&spc=MToxODMyNTc0OTAwOTM4NjUyOjE3MTkwNjIxNTY6c3BfbXRmOjMwMDE2NDk2NTYzMDYwMjo6MDo6&url=/Beetles-Gel-Polish-Kaleidoscope-Collection/dp/B083XW78GH/ref=sr_1_299_sspa?dib=eyJ2IjoiMSJ9.xlOUMABe3BZ9kPt7AQ6BtwQXXegT8GNCbnBmy83URoOsRRNNKjUJKeqYxjgvSjD2QY1wcFBR9Lrp0C0FMdRUuv1LXRph4gsd_dI9_apFCE92emR11Ko8YiRnDrJBEgBW44SSRFSEvt1N7hU-6UQ-kx8_4t5k69MQaqTrtW2dWdmbg5a9SjwGELVSyK2OZW8sKmk2U5WxM-wYhw_L9ART-cNvW8mLXUSs5c8PG2ws01-Y8j5NrVuU5OWyut0O9TidBv3RyQGyDC8nQ4bCCcVzdg.y7_Bv7gv-DrgucGaq8YtllRwNIuZ53S3PhEJTPK-mrc&dib_tag=se&keywords=gel+nail+polish&qid=1719062156&sr=8-299-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,https://m.media-amazon.com/images/I/81XJcovxnuL._AC_UL320_.jpg
nail polish,nail polish,37,False,B08HYW1Q9N,"Beetles Gel Nail Polish, 1 Pcs 15ml White Color Soak Off Gel Polish Nail Art Manicure Salon DIY Gel Nail Design Decoration at Home Nail Lamp Needed Nails Manicure Kit Gift",6.99,USD,844021.53,4.4,120747,9.09,2.1,0.23,True,True,8K+ bought in past month,/Beetles-Gel-Polish-White-Manicure/dp/B08HYW1Q9N/ref=sr_1_39?dib=eyJ2IjoiMSJ9.c5iH5p7H5HZeqWiw5-Qty2b4fQGPfMp1KvxZCVgY_Sh0hXWFpohMlb552VsCY61AU3gvv0oZk6i1CjJ6Sf_VGK0m89xKVdS8hxNCk2yvX6_B_YyHDDnb8HVR0k6JC5gF05awyjLJBlUeBUaBdQevPeUoSKcTwnw31oA3WmRBHKDycgRGrQBTMJNz8uSLBYBmy_24ul61omYtRkP0Ug7ZusbPZR9__qCBPfA--gHqHo708TFJarsQ5b6ZqlU2JvVyOQrycVeD8avJEPVtYx-We0yLePB8BxQ1D069Gynhahc.FyjTXhSrDlfFsDT2BfwEtHZcAfdm5WbTrdNbRh7ZsIM&dib_tag=se&keywords=nail+polish&qid=1719062163&sr=8-39,https://m.media-amazon.com/images/I/61zO1c-cxuS._AC_UL320_.jpg
